,ipt,instance,pid,condition,order,fcaps,BFS,ASTAR,GBFS,ALH,start_hierarchy,optimal_cost,lh1,lh2,lh3,lh4,lh5,lh6,lh7
1146,6680,TOL_1,83,1,20,22,102,14,6,16,1,4,3,10,32,102,102,102,102
1147,6042,TOL_1,89,1,26,22,102,14,6,16,1,4,3,10,32,102,102,102,102
1148,5650,TOL_1,105,1,17,22,102,14,6,16,1,4,3,10,32,102,102,102,102
1149,7257,TOL_1,115,1,1,22,102,14,6,16,1,4,3,10,32,102,102,102,102
1150,5552,TOL_1,128,1,27,22,102,14,6,16,1,4,3,10,32,102,102,102,102
1151,17062,TOL_1,140,1,8,22,102,14,6,16,1,4,3,10,32,102,102,102,102
1152,4960,TOL_1,147,1,28,22,102,14,6,16,1,4,3,10,32,102,102,102,102
1153,5899,TOL_1,162,1,26,22,102,14,6,16,1,4,3,10,32,102,102,102,102
1154,23472,TOL_1,168,1,29,22,102,14,6,16,1,4,3,10,32,102,102,102,102
1155,5979,TOL_1,181,1,14,22,102,14,6,16,1,4,3,10,32,102,102,102,102
1156,7044,TOL_1,182,1,1,22,102,14,6,16,1,4,3,10,32,102,102,102,102
1157,10338,TOL_1,189,1,36,22,102,14,6,16,1,4,3,10,32,102,102,102,102
1158,11544,TOL_1,190,1,26,22,102,14,6,16,1,4,3,10,32,102,102,102,102
1159,6700,TOL_1,197,1,10,22,102,14,6,16,1,4,3,10,32,102,102,102,102
1160,5990,TOL_1,208,1,13,22,102,14,6,16,1,4,3,10,32,102,102,102,102
1161,8389,TOL_1,217,1,24,22,102,14,6,16,1,4,3,10,32,102,102,102,102
1162,10229,TOL_1,221,1,2,22,102,14,6,16,1,4,3,10,32,102,102,102,102
1163,7490,TOL_1,230,1,12,22,102,14,6,16,1,4,3,10,32,102,102,102,102
1164,5573,TOL_1,236,1,23,22,102,14,6,16,1,4,3,10,32,102,102,102,102
1165,11021,TOL_28,0,1,29,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1166,34696,TOL_28,17,1,19,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1167,19388,TOL_28,22,1,9,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1168,35421,TOL_28,24,1,25,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1169,13737,TOL_28,39,1,7,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1170,17776,TOL_28,42,1,21,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1171,2622,TOL_28,43,1,34,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1172,4063,TOL_28,46,1,8,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1173,9856,TOL_28,48,1,28,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1174,20970,TOL_28,53,1,31,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1175,42344,TOL_28,61,1,11,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1176,3357,TOL_28,65,1,29,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1177,20448,TOL_28,77,1,14,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1178,3046,TOL_28,79,1,17,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1179,18710,TOL_28,81,1,8,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1180,5806,TOL_28,84,1,25,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1181,18863,TOL_28,94,1,25,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1182,37910,TOL_28,97,1,24,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1183,8002,TOL_28,111,1,13,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1184,2756,TOL_28,115,1,12,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1185,10477,TOL_28,116,1,30,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1186,2643,TOL_28,122,1,34,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1187,2462,TOL_28,125,1,30,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1188,4467,TOL_28,144,1,33,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1189,2120,TOL_28,147,1,22,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1190,43274,TOL_28,155,1,18,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1191,23750,TOL_28,156,1,29,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1192,6376,TOL_28,161,1,27,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1193,4886,TOL_28,162,1,15,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1194,14463,TOL_28,166,1,27,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1195,7716,TOL_28,173,1,13,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1196,7714,TOL_28,174,1,37,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1197,5267,TOL_28,182,1,5,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1198,10678,TOL_28,188,1,32,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1199,6427,TOL_28,189,1,11,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1200,13703,TOL_28,190,1,11,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1201,8567,TOL_28,199,1,1,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1202,4810,TOL_28,203,1,30,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1203,9936,TOL_28,212,1,38,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1204,3422,TOL_28,219,1,7,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1205,4380,TOL_28,222,1,34,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1206,4621,TOL_28,230,1,5,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1207,6016,TOL_28,235,1,13,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1208,6484,TOL_28,240,1,16,48,3291,165,13,169,1,7,3,10,32,102,325,1034,3291
1209,5562,TOL_63,0,1,30,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1210,4815,TOL_63,5,1,39,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1211,17802,TOL_63,8,1,20,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1212,34582,TOL_63,13,1,1,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1213,13083,TOL_63,15,1,22,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1214,45469,TOL_63,16,1,7,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1215,13761,TOL_63,17,1,26,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1216,5571,TOL_63,21,1,17,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1217,16373,TOL_63,24,1,30,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1218,4110,TOL_63,28,1,13,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1219,51521,TOL_63,29,1,10,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1220,5547,TOL_63,32,1,20,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1221,10147,TOL_63,38,1,26,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1222,8091,TOL_63,39,1,24,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1223,37122,TOL_63,41,1,33,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1224,2449,TOL_63,46,1,35,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1225,6559,TOL_63,49,1,15,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1226,27255,TOL_63,51,1,37,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1227,8912,TOL_63,53,1,34,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1228,6373,TOL_63,64,1,23,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1229,6637,TOL_63,70,1,23,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1230,8211,TOL_63,73,1,13,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1231,18368,TOL_63,75,1,26,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1232,7216,TOL_63,77,1,38,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1233,17578,TOL_63,88,1,28,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1234,5027,TOL_63,97,1,4,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1235,7695,TOL_63,112,1,39,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1236,12969,TOL_63,115,1,39,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1237,48794,TOL_63,116,1,39,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1238,13280,TOL_63,117,1,15,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1239,22835,TOL_63,122,1,10,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1240,14252,TOL_63,140,1,6,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1241,22546,TOL_63,143,1,3,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1242,17892,TOL_63,150,1,25,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1243,27654,TOL_63,151,1,36,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1244,3383,TOL_63,157,1,30,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1245,11704,TOL_63,158,1,4,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1246,10048,TOL_63,159,1,18,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1247,31901,TOL_63,161,1,25,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1248,7190,TOL_63,166,1,23,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1249,6663,TOL_63,169,1,19,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1250,18801,TOL_63,181,1,13,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1251,16623,TOL_63,187,1,33,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1252,2071,TOL_63,193,1,36,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1253,21435,TOL_63,200,1,34,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1254,11635,TOL_63,203,1,28,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1255,6652,TOL_63,212,1,6,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1256,29295,TOL_63,217,1,13,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1257,13375,TOL_63,230,1,6,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1258,46928,TOL_63,235,1,2,26,572,28,5,27,2,5,5,17,56,179,572,572,572
1259,10355,TOL_134,0,1,31,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1260,43805,TOL_134,8,1,33,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1261,28759,TOL_134,17,1,22,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1262,54590,TOL_134,23,1,12,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1263,9049,TOL_134,29,1,22,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1264,16776,TOL_134,31,1,9,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1265,4172,TOL_134,40,1,16,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1266,6315,TOL_134,42,1,13,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1267,7559,TOL_134,46,1,19,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1268,5452,TOL_134,47,1,38,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1269,18257,TOL_134,53,1,39,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1270,5479,TOL_134,64,1,11,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1271,4665,TOL_134,73,1,32,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1272,9026,TOL_134,88,1,23,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1273,12790,TOL_134,94,1,21,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1274,4634,TOL_134,100,1,37,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1275,3948,TOL_134,110,1,7,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1276,8690,TOL_134,112,1,30,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1277,5308,TOL_134,115,1,24,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1278,10799,TOL_134,144,1,25,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1279,11314,TOL_134,146,1,9,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1280,11404,TOL_134,147,1,13,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1281,15589,TOL_134,156,1,9,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1282,4862,TOL_134,157,1,11,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1283,8530,TOL_134,158,1,15,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1284,22740,TOL_134,168,1,15,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1285,6947,TOL_134,178,1,35,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1286,6231,TOL_134,181,1,6,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1287,59564,TOL_134,182,1,16,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1288,6976,TOL_134,187,1,24,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1289,6661,TOL_134,188,1,20,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1290,16047,TOL_134,189,1,10,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1291,37760,TOL_134,191,1,19,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1292,25220,TOL_134,197,1,4,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1293,3895,TOL_134,199,1,35,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1294,7043,TOL_134,203,1,8,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1295,7070,TOL_134,206,1,6,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1296,13932,TOL_134,207,1,22,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1297,23554,TOL_134,217,1,34,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1298,4977,TOL_134,219,1,22,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1299,26734,TOL_134,227,1,7,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1300,3534,TOL_134,228,1,19,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1301,20141,TOL_134,230,1,28,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1302,4642,TOL_134,240,1,31,27,145,9,5,10,2,4,4,14,45,145,145,145,145
1303,10324,TOL_87,0,1,32,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1304,23107,TOL_87,5,1,3,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1305,50303,TOL_87,8,1,2,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1306,47968,TOL_87,15,1,35,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1307,54008,TOL_87,16,1,21,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1308,83840,TOL_87,17,1,37,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1309,4379,TOL_87,20,1,24,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1310,5356,TOL_87,21,1,21,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1311,38807,TOL_87,23,1,20,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1312,15893,TOL_87,24,1,3,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1313,30832,TOL_87,30,1,9,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1314,20547,TOL_87,31,1,35,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1315,25825,TOL_87,33,1,25,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1316,8809,TOL_87,46,1,6,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1317,6847,TOL_87,48,1,4,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1318,6532,TOL_87,49,1,3,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1319,27683,TOL_87,61,1,12,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1320,8027,TOL_87,62,1,25,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1321,13054,TOL_87,65,1,1,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1322,20967,TOL_87,70,1,8,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1323,16087,TOL_87,77,1,16,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1324,8097,TOL_87,83,1,12,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1325,43721,TOL_87,88,1,8,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1326,3749,TOL_87,89,1,24,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1327,7994,TOL_87,93,1,14,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1328,23682,TOL_87,99,1,8,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1329,48900,TOL_87,104,1,4,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1330,7585,TOL_87,109,1,9,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1331,13417,TOL_87,110,1,24,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1332,22244,TOL_87,111,1,22,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1333,46730,TOL_87,112,1,9,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1334,40296,TOL_87,116,1,13,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1335,15986,TOL_87,117,1,3,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1336,6763,TOL_87,124,1,19,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1337,5233,TOL_87,125,1,32,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1338,3198,TOL_87,130,1,4,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1339,7536,TOL_87,139,1,20,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1340,34212,TOL_87,144,1,8,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1341,13688,TOL_87,146,1,11,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1342,22412,TOL_87,150,1,2,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1343,45468,TOL_87,151,1,4,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1344,30176,TOL_87,156,1,23,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1345,9530,TOL_87,158,1,23,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1346,16099,TOL_87,166,1,1,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1347,15112,TOL_87,169,1,13,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1348,26839,TOL_87,174,1,20,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1349,4578,TOL_87,177,1,2,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1350,20953,TOL_87,181,1,21,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1351,20691,TOL_87,182,1,2,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1352,18272,TOL_87,186,1,10,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1353,9390,TOL_87,187,1,5,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1354,18288,TOL_87,189,1,16,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1355,60793,TOL_87,191,1,17,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1356,49651,TOL_87,200,1,3,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1357,39584,TOL_87,203,1,20,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1358,16458,TOL_87,208,1,2,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1359,26468,TOL_87,212,1,11,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1360,16856,TOL_87,220,1,32,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1361,4843,TOL_87,221,1,23,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1362,7044,TOL_87,222,1,30,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1363,1477,TOL_87,225,1,24,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1364,37507,TOL_87,230,1,1,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1365,41270,TOL_87,232,1,23,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1366,12746,TOL_87,236,1,21,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1367,10508,TOL_87,240,1,4,31,461,21,9,22,2,5,4,14,45,145,461,461,461
1368,4994,TOL_129,0,1,33,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1369,54581,TOL_129,13,1,20,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1370,18576,TOL_129,21,1,33,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1371,12874,TOL_129,23,1,3,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1372,20568,TOL_129,30,1,7,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1373,10859,TOL_129,31,1,38,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1374,9673,TOL_129,40,1,20,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1375,46340,TOL_129,42,1,39,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1376,7720,TOL_129,49,1,14,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1377,11026,TOL_129,64,1,5,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1378,8825,TOL_129,65,1,16,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1379,5620,TOL_129,67,1,16,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1380,37938,TOL_129,74,1,4,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1381,9073,TOL_129,75,1,14,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1382,17015,TOL_129,77,1,35,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1383,6417,TOL_129,79,1,13,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1384,19322,TOL_129,97,1,11,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1385,6946,TOL_129,104,1,31,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1386,17657,TOL_129,110,1,15,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1387,14602,TOL_129,112,1,35,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1388,5005,TOL_129,117,1,22,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1389,6081,TOL_129,122,1,24,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1390,4153,TOL_129,138,1,8,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1391,3990,TOL_129,143,1,26,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1392,10089,TOL_129,147,1,20,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1393,7078,TOL_129,150,1,20,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1394,9348,TOL_129,156,1,16,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1395,4959,TOL_129,157,1,16,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1396,2338,TOL_129,160,1,37,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1397,9565,TOL_129,168,1,34,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1398,4997,TOL_129,174,1,32,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1399,7257,TOL_129,177,1,37,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1400,11649,TOL_129,178,1,23,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1401,8102,TOL_129,186,1,36,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1402,22743,TOL_129,191,1,20,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1403,4862,TOL_129,193,1,2,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1404,11283,TOL_129,197,1,33,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1405,28933,TOL_129,200,1,12,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1406,14947,TOL_129,203,1,23,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1407,22131,TOL_129,205,1,4,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1408,6357,TOL_129,207,1,30,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1409,17411,TOL_129,212,1,16,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1410,38394,TOL_129,217,1,7,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1411,15153,TOL_129,218,1,29,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1412,8087,TOL_129,219,1,31,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1413,18821,TOL_129,220,1,3,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1414,10892,TOL_129,232,1,26,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1415,10824,TOL_129,236,1,35,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1416,9164,TOL_129,240,1,38,31,461,22,10,23,2,5,4,14,45,145,461,461,461
1417,12994,TOL_193,0,1,34,61,1034,51,11,52,2,6,3,10,32,102,325,1034,1034
1418,51064,TOL_193,15,1,2,61,1034,51,11,52,2,6,3,10,32,102,325,1034,1034
1419,7878,TOL_193,29,1,28,61,1034,51,11,52,2,6,3,10,32,102,325,1034,1034
1420,11538,TOL_193,31,1,2,61,1034,51,11,52,2,6,3,10,32,102,325,1034,1034
1421,12346,TOL_193,42,1,36,61,1034,51,11,52,2,6,3,10,32,102,325,1034,1034
1422,37787,TOL_193,48,1,11,61,1034,51,11,52,2,6,3,10,32,102,325,1034,1034
1423,5958,TOL_193,62,1,14,61,1034,51,11,52,2,6,3,10,32,102,325,1034,1034
1424,3612,TOL_193,65,1,32,61,1034,51,11,52,2,6,3,10,32,102,325,1034,1034
1425,5119,TOL_193,89,1,30,61,1034,51,11,52,2,6,3,10,32,102,325,1034,1034
1426,5450,TOL_193,97,1,38,61,1034,51,11,52,2,6,3,10,32,102,325,1034,1034
1427,23880,TOL_193,100,1,32,61,1034,51,11,52,2,6,3,10,32,102,325,1034,1034
1428,28279,TOL_193,105,1,16,61,1034,51,11,52,2,6,3,10,32,102,325,1034,1034
1429,11287,TOL_193,115,1,35,61,1034,51,11,52,2,6,3,10,32,102,325,1034,1034
1430,8652,TOL_193,125,1,3,61,1034,51,11,52,2,6,3,10,32,102,325,1034,1034
1431,33498,TOL_193,128,1,3,61,1034,51,11,52,2,6,3,10,32,102,325,1034,1034
1432,4115,TOL_193,157,1,26,61,1034,51,11,52,2,6,3,10,32,102,325,1034,1034
1433,18005,TOL_193,158,1,34,61,1034,51,11,52,2,6,3,10,32,102,325,1034,1034
1434,45603,TOL_193,168,1,39,61,1034,51,11,52,2,6,3,10,32,102,325,1034,1034
1435,8022,TOL_193,177,1,24,61,1034,51,11,52,2,6,3,10,32,102,325,1034,1034
1436,30388,TOL_193,178,1,19,61,1034,51,11,52,2,6,3,10,32,102,325,1034,1034
1437,20038,TOL_193,182,1,17,61,1034,51,11,52,2,6,3,10,32,102,325,1034,1034
1438,7376,TOL_193,186,1,20,61,1034,51,11,52,2,6,3,10,32,102,325,1034,1034
1439,13122,TOL_193,199,1,29,61,1034,51,11,52,2,6,3,10,32,102,325,1034,1034
1440,7757,TOL_193,203,1,34,61,1034,51,11,52,2,6,3,10,32,102,325,1034,1034
1441,21029,TOL_193,207,1,16,61,1034,51,11,52,2,6,3,10,32,102,325,1034,1034
1442,11129,TOL_193,213,1,15,61,1034,51,11,52,2,6,3,10,32,102,325,1034,1034
